,time,open,high,low,close,tick_volume,spread,real_volume,sma25,sma50,sma75,sma100,sma200
3747,2019-12-30 18:25:00,0.70015,0.7002,0.7001,0.70012,113,17,0,0.6997151999999981,0.6996535999999997,0.6996035999999995,0.6994287,0.6991601499999988
3748,2019-12-30 18:30:00,0.70011,0.70016,0.70008,0.70012,119,17,0,0.699720799999998,0.6996645999999995,0.6996130666666661,0.6994403,0.6991693499999987
3749,2019-12-30 18:35:00,0.70013,0.70028,0.70012,0.70024,101,16,0,0.6997307999999981,0.6996795999999996,0.6996242666666662,0.6994537,0.6991800999999986
3750,2019-12-30 18:40:00,0.70025,0.70035,0.70022,0.70035,91,17,0,0.6997463999999981,0.6996945999999997,0.6996355999999996,0.6994718,0.6991900499999986
3751,2019-12-30 18:45:00,0.70033,0.70035,0.70021,0.70022,103,17,0,0.6997619999999982,0.6997069999999997,0.6996463999999996,0.6994866000000001,0.6991988499999985
3752,2019-12-30 18:50:00,0.70022,0.70027,0.70022,0.70023,68,18,0,0.6997859999999982,0.6997191999999997,0.6996595999999995,0.6994996,0.6992068999999985
3753,2019-12-30 18:55:00,0.70023,0.70029,0.70022,0.70024,64,17,0,0.6998119999999983,0.6997361999999997,0.6996730666666662,0.6995138,0.6992142499999986
3754,2019-12-30 19:00:00,0.70025,0.70026,0.70014,0.70025,85,17,0,0.6998411999999984,0.6997535999999996,0.6996857333333327,0.6995289,0.6992210999999986
3755,2019-12-30 19:05:00,0.70025,0.70028,0.70011,0.70014,67,17,0,0.6998563999999984,0.6997723999999996,0.6996963999999994,0.6995444999999999,0.6992274499999986
3756,2019-12-30 19:10:00,0.70014,0.70016,0.69999,0.70008,94,17,0,0.6998623999999984,0.6997869999999996,0.6997055999999994,0.6995612,0.6992339499999987
3757,2019-12-30 19:15:00,0.70008,0.70024,0.70001,0.70016,127,16,0,0.6998755999999985,0.6997989999999996,0.6997155999999993,0.6995774,0.6992409999999988
3758,2019-12-30 19:20:00,0.70016,0.70023,0.70009,0.70015,66,17,0,0.6998847999999985,0.6998109999999995,0.6997231999999994,0.6995931999999999,0.6992477999999989
3759,2019-12-30 19:25:00,0.70015,0.70024,0.70014,0.7002,69,17,0,0.6998963999999985,0.6998239999999996,0.6997313333333327,0.6996091999999998,0.6992547499999988
3760,2019-12-30 19:30:00,0.70019,0.70029,0.7001,0.70023,104,17,0,0.6999227999999985,0.6998365999999996,0.6997397333333327,0.699626,0.6992635499999988
3761,2019-12-30 19:35:00,0.70022,0.70023,0.70013,0.70014,63,17,0,0.6999507999999985,0.6998499999999995,0.699745866666666,0.6996403999999999,0.699271449999999
3762,2019-12-30 19:40:00,0.70014,0.70015,0.70004,0.7001,83,16,0,0.6999915999999986,0.6998629999999996,0.6997521333333327,0.6996533,0.699280049999999
3763,2019-12-30 19:45:00,0.7001,0.70019,0.7001,0.70011,129,17,0,0.7000335999999986,0.6998739999999997,0.6997590666666661,0.6996665,0.699288949999999
3764,2019-12-30 19:50:00,0.70011,0.70016,0.70001,0.70002,82,16,0,0.7000747999999986,0.6998805999999997,0.6997635999999994,0.6996777000000001,0.6992969499999989
3765,2019-12-30 19:55:00,0.70002,0.70006,0.69993,0.69993,121,17,0,0.7000983999999986,0.6998883999999999,0.6997667999999995,0.6996875,0.6993039999999989
3766,2019-12-30 20:00:00,0.69993,0.70002,0.69991,0.69994,101,17,0,0.7001167999999985,0.6998929999999998,0.6997699999999994,0.6996952999999999,0.6993112499999989
3767,2019-12-30 20:05:00,0.69994,0.70002,0.69989,0.69998,87,16,0,0.7001287999999986,0.6998969999999999,0.6997742666666662,0.6997028999999999,0.6993192499999991
3768,2019-12-30 20:10:00,0.69998,0.69998,0.6999,0.69993,88,18,0,0.7001243999999984,0.6999019999999999,0.6997791999999996,0.6997085999999999,0.699326149999999
3769,2019-12-30 20:15:00,0.69993,0.70006,0.69991,0.69998,106,17,0,0.7001223999999984,0.6999067999999998,0.6997858666666662,0.6997132999999998,0.6993331499999991
3770,2019-12-30 20:20:00,0.69998,0.70005,0.69998,0.70002,97,18,0,0.7001211999999982,0.6999099999999998,0.6997929333333329,0.6997190999999998,0.699339649999999
3771,2019-12-30 20:25:00,0.70002,0.70003,0.69994,0.69995,81,17,0,0.7001131999999983,0.6999116,0.699799333333333,0.6997238999999997,0.699344949999999
3772,2019-12-30 20:30:00,0.69994,0.69995,0.69988,0.69992,120,17,0,0.7001051999999983,0.6999101999999999,0.699804133333333,0.6997289999999998,0.699350049999999
3773,2019-12-30 20:35:00,0.69992,0.70001,0.69988,0.69988,114,17,0,0.7000955999999984,0.6999081999999999,0.6998082666666664,0.6997336999999998,0.699354399999999
3774,2019-12-30 20:40:00,0.69988,0.69999,0.69985,0.69998,63,16,0,0.7000851999999983,0.6999079999999998,0.6998147999999997,0.6997394999999997,0.699358599999999
3775,2019-12-30 20:45:00,0.69998,0.69999,0.69989,0.69994,69,16,0,0.7000687999999984,0.6999075999999999,0.6998193333333331,0.6997438999999998,0.6993623999999989
3776,2019-12-30 20:50:00,0.69993,0.69998,0.69988,0.69994,129,18,0,0.7000575999999984,0.6999097999999998,0.6998238666666665,0.6997491999999997,0.6993652999999989
3777,2019-12-30 20:55:00,0.69994,0.69997,0.69988,0.69989,91,17,0,0.7000439999999983,0.6999149999999998,0.6998274666666665,0.6997556999999996,0.699368249999999
3778,2019-12-30 21:00:00,0.69989,0.69992,0.69979,0.69991,111,18,0,0.7000307999999983,0.6999213999999999,0.6998343999999999,0.6997624999999996,0.699370849999999
3779,2019-12-30 21:05:00,0.69991,0.69998,0.69988,0.69993,96,18,0,0.7000179999999981,0.6999295999999999,0.6998417333333332,0.6997687999999996,0.699373599999999
3780,2019-12-30 21:10:00,0.69993,0.69999,0.69988,0.69992,103,18,0,0.7000091999999981,0.6999328,0.6998513333333333,0.6997745999999997,0.699375799999999
3781,2019-12-30 21:15:00,0.69994,0.70009,0.69991,0.70009,56,18,0,0.7000095999999981,0.699936,0.6998611999999999,0.6997815999999998,0.699379749999999
3782,2019-12-30 21:20:00,0.70009,0.70011,0.70003,0.70005,74,18,0,0.7000051999999981,0.6999404,0.6998677333333332,0.6997879999999997,0.699382799999999
3783,2019-12-30 21:25:00,0.70005,0.70009,0.69999,0.70001,91,18,0,0.6999995999999981,0.6999422,0.6998738666666665,0.6997922999999999,0.6993857999999988
3784,2019-12-30 21:30:00,0.7,0.70002,0.69999,0.69999,74,18,0,0.699991199999998,0.6999437999999999,0.6998797333333332,0.6997962999999998,0.6993885999999989
3785,2019-12-30 21:35:00,0.69999,0.70009,0.69989,0.70007,105,17,0,0.699984799999998,0.6999537999999998,0.6998859999999998,0.6998009999999998,0.6993917999999989
3786,2019-12-30 21:40:00,0.70007,0.7001,0.70002,0.70009,65,18,0,0.6999827999999979,0.6999667999999999,0.6998942666666665,0.6998050999999998,0.6993937499999988
3787,2019-12-30 21:45:00,0.70009,0.70019,0.70005,0.70006,76,18,0,0.699981199999998,0.6999863999999998,0.6999023999999999,0.6998093999999998,0.6993950999999988
3788,2019-12-30 21:50:00,0.70006,0.70006,0.69984,0.69994,79,16,0,0.6999743999999981,0.7000039999999997,0.6999074666666666,0.6998128999999997,0.6993960999999989
3789,2019-12-30 21:55:00,0.69993,0.69995,0.69968,0.6997,165,16,0,0.6999615999999982,0.7000181999999997,0.6999076,0.6998130999999997,0.6993961499999989
3790,2019-12-30 22:00:00,0.6997,0.69984,0.69968,0.6997,104,17,0,0.6999523999999983,0.7000253999999997,0.6999097333333333,0.6998131999999998,0.6993974499999989
3791,2019-12-30 22:05:00,0.6997,0.69972,0.69952,0.69953,82,16,0,0.6999359999999981,0.7000263999999997,0.6999073333333333,0.6998114999999998,0.6993979499999989
3792,2019-12-30 22:10:00,0.69953,0.69956,0.6995,0.69952,119,16,0,0.6999175999999981,0.7000231999999997,0.6999038666666667,0.6998101,0.6993990499999989
3793,2019-12-30 22:15:00,0.69952,0.69956,0.69935,0.6994,44,16,0,0.6998963999999982,0.7000103999999996,0.6999001333333332,0.6998084999999999,0.6993993999999989
3794,2019-12-30 22:20:00,0.6994,0.69943,0.69935,0.6994,60,17,0,0.6998731999999983,0.6999977999999996,0.6998956,0.6998076999999999,0.6993997999999989
3795,2019-12-30 22:25:00,0.6994,0.69943,0.69938,0.6994,42,16,0,0.6998483999999984,0.6999847999999996,0.6998894666666665,0.6998068,0.699400299999999
3796,2019-12-30 22:30:00,0.6994,0.69947,0.69937,0.69938,76,17,0,0.6998255999999984,0.6999693999999995,0.6998829333333332,0.6998058999999999,0.6994006999999989
3797,2019-12-30 22:35:00,0.69938,0.69941,0.69931,0.69937,61,16,0,0.6998035999999985,0.6999543999999996,0.6998746666666665,0.6998039999999999,0.6994035499999989
3798,2019-12-30 22:40:00,0.69937,0.69938,0.69928,0.6993,83,18,0,0.6997803999999985,0.6999379999999996,0.6998656,0.6998012999999998,0.6994062999999988
3799,2019-12-30 22:45:00,0.69929,0.69942,0.69924,0.69939,106,16,0,0.6997567999999985,0.6999209999999997,0.6998576,0.6998002999999998,0.6994097499999988
3800,2019-12-30 22:50:00,0.69936,0.69938,0.69924,0.69925,152,17,0,0.6997291999999985,0.6998989999999996,0.6998481333333334,0.6997967999999999,0.6994125499999988
3801,2019-12-30 22:55:00,0.69924,0.69935,0.69919,0.69933,168,16,0,0.6997047999999984,0.6998811999999996,0.6998414666666668,0.6997940999999999,0.6994166499999989
3802,2019-12-30 23:00:00,0.69933,0.69941,0.69932,0.69939,51,18,0,0.6996847999999984,0.6998643999999997,0.6998382666666668,0.6997917999999999,0.6994216999999989
3803,2019-12-30 23:05:00,0.69937,0.69943,0.69934,0.69943,38,18,0,0.6996655999999984,0.6998481999999997,0.6998361333333334,0.6997922,0.699426899999999
3804,2019-12-30 23:10:00,0.69943,0.6995,0.69943,0.6995,34,17,0,0.6996483999999985,0.6998331999999998,0.6998358666666668,0.6997933999999999,0.699432299999999
3805,2019-12-30 23:15:00,0.69949,0.69949,0.69946,0.69948,10,18,0,0.6996307999999987,0.6998199999999999,0.6998321333333335,0.6997961999999999,0.6994367499999989
3806,2019-12-30 23:20:00,0.69948,0.69959,0.69946,0.69957,28,17,0,0.6996099999999987,0.6998097999999999,0.6998273333333335,0.6997983999999998,0.6994414999999989
3807,2019-12-30 23:25:00,0.69957,0.69958,0.69954,0.69955,21,19,0,0.6995899999999986,0.6997976,0.6998236000000002,0.6997982999999998,0.699445549999999
3808,2019-12-30 23:30:00,0.69956,0.69956,0.6995,0.6995,12,18,0,0.6995695999999987,0.6997846,0.6998180000000002,0.6997977999999998,0.699448449999999
3809,2019-12-30 23:35:00,0.6995,0.69954,0.6995,0.69951,19,18,0,0.6995503999999987,0.6997707999999999,0.6998126666666667,0.6997973999999998,0.6994517999999991
3810,2019-12-30 23:40:00,0.69949,0.69949,0.69933,0.69933,22,16,0,0.6995207999999987,0.6997528,0.6998094666666668,0.6997946999999998,0.6994544999999991
3811,2019-12-30 23:45:00,0.69933,0.69934,0.69931,0.69932,21,17,0,0.6994899999999987,0.6997364,0.6998078666666668,0.6997931999999998,0.699455349999999
3812,2019-12-30 23:50:00,0.69932,0.69935,0.69926,0.69934,20,18,0,0.6994611999999987,0.6997212,0.6998113333333335,0.6997920999999998,0.6994560499999991
3813,2019-12-30 23:55:00,0.69934,0.69935,0.69925,0.69925,62,17,0,0.6994335999999985,0.699704,0.6998138666666667,0.6997889999999998,0.6994570499999991
3814,2019-12-31 00:00:00,0.69927,0.69936,0.69922,0.69927,28,21,0,0.6994163999999985,0.6996889999999999,0.6998176,0.6997847999999998,0.6994587499999994
3815,2019-12-31 00:05:00,0.69927,0.69929,0.69921,0.69926,12,32,0,0.6993987999999984,0.6996756,0.6998165333333334,0.6997819999999997,0.6994597499999994
3816,2019-12-31 00:10:00,0.69943,0.69943,0.6993,0.69943,4,24,0,0.6993947999999984,0.6996654,0.6998158666666666,0.6997791999999998,0.6994616999999994
3817,2019-12-31 00:15:00,0.69943,0.69943,0.69943,0.69943,4,24,0,0.6993911999999984,0.6996544,0.6998125333333334,0.6997756999999999,0.6994640999999995
3818,2019-12-31 00:20:00,0.69943,0.69943,0.69943,0.69943,4,17,0,0.6993923999999985,0.6996443999999999,0.6998044,0.6997731999999999,0.6994669999999995
3819,2019-12-31 00:25:00,0.69943,0.69943,0.69943,0.69943,2,26,0,0.6993935999999984,0.6996333999999998,0.6997964,0.6997701,0.6994691499999994
3820,2019-12-31 00:30:00,0.69943,0.69943,0.69925,0.6994,10,23,0,0.6993935999999984,0.6996209999999998,0.6997877333333333,0.6997654999999999,0.6994711499999994
3821,2019-12-31 00:35:00,0.6994,0.6997,0.6994,0.69961,43,20,0,0.6994027999999983,0.6996141999999997,0.6997805333333333,0.6997629,0.6994729999999995
3822,2019-12-31 00:40:00,0.69961,0.69972,0.69948,0.69951,50,20,0,0.6994083999999984,0.6996059999999997,0.6997724,0.6997580999999999,0.6994749999999995
3823,2019-12-31 00:45:00,0.69951,0.70001,0.69946,0.69975,119,18,0,0.6994263999999984,0.6996033999999998,0.6997674666666667,0.6997557999999999,0.6994790499999994
3824,2019-12-31 00:50:00,0.69975,0.70011,0.69969,0.70001,69,22,0,0.6994511999999983,0.6996039999999997,0.6997644,0.699756,0.6994844499999995
3825,2019-12-31 00:55:00,0.70001,0.70001,0.69931,0.69947,150,18,0,0.6994599999999984,0.6995945999999996,0.6997526666666666,0.6997511,0.6994867999999994
3826,2019-12-31 01:00:00,0.69945,0.69994,0.69945,0.69975,139,18,0,0.6994767999999985,0.6995907999999997,0.6997464,0.6997502999999999,0.6994920999999994
3827,2019-12-31 01:05:00,0.69975,0.69983,0.69969,0.69982,22,17,0,0.6994939999999984,0.6995893999999997,0.6997409333333333,0.6997521999999999,0.6994969499999993
3828,2019-12-31 01:10:00,0.69982,0.69985,0.69979,0.69982,32,16,0,0.6995095999999984,0.6995875999999996,0.6997353333333334,0.6997545,0.6995023999999992
3829,2019-12-31 01:15:00,0.69982,0.69982,0.69969,0.69976,25,18,0,0.6995199999999984,0.6995841999999997,0.6997288,0.6997568999999999,0.6995086499999992
3830,2019-12-31 01:20:00,0.69976,0.69988,0.69968,0.69987,30,18,0,0.6995355999999984,0.6995831999999996,0.6997252,0.6997579999999999,0.6995147499999993
3831,2019-12-31 01:25:00,0.69987,0.69992,0.69978,0.6999,56,17,0,0.6995487999999983,0.6995793999999995,0.6997228,0.6997576999999999,0.6995206499999993
3832,2019-12-31 01:30:00,0.6999,0.7001,0.6999,0.70001,68,16,0,0.6995671999999984,0.6995785999999995,0.6997208,0.6997595,0.6995272499999993
3833,2019-12-31 01:35:00,0.70001,0.70005,0.69974,0.69975,84,16,0,0.6995771999999983,0.6995733999999996,0.6997154666666667,0.6997577999999999,0.6995324999999992
3834,2019-12-31 01:40:00,0.69975,0.69984,0.69964,0.69984,115,17,0,0.6995903999999983,0.6995703999999996,0.6997106666666667,0.6997570999999998,0.6995372999999993
3835,2019-12-31 01:45:00,0.69984,0.70002,0.69984,0.69999,81,18,0,0.6996167999999983,0.6995687999999997,0.6997074666666667,0.6997612999999998,0.6995422499999993
3836,2019-12-31 01:50:00,0.69999,0.70011,0.69998,0.70004,80,16,0,0.6996455999999983,0.6995677999999996,0.6997061333333334,0.6997672999999999,0.6995484999999992
3837,2019-12-31 01:55:00,0.70004,0.70013,0.69996,0.70003,73,18,0,0.6996731999999984,0.6995671999999996,0.6997052000000001,0.6997768,0.6995535499999993
3838,2019-12-31 02:00:00,0.70001,0.70032,0.7,0.7003,144,16,0,0.6997151999999984,0.6995743999999996,0.6997077333333334,0.6997891999999999,0.6995597499999993
3839,2019-12-31 02:05:00,0.7003,0.70038,0.70027,0.70035,148,17,0,0.6997583999999984,0.6995873999999996,0.6997121333333334,0.6998028,0.6995670499999992
3840,2019-12-31 02:10:00,0.70035,0.7004,0.70031,0.70034,121,17,0,0.6998015999999986,0.6996001999999996,0.6997175999999999,0.6998127999999998,0.6995743499999992
3841,2019-12-31 02:15:00,0.70034,0.70039,0.7002,0.7002,99,16,0,0.6998323999999986,0.6996135999999996,0.6997210666666667,0.6998199999999999,0.6995821999999992
3842,2019-12-31 02:20:00,0.7002,0.7002,0.69996,0.69999,71,17,0,0.6998547999999986,0.6996229999999996,0.6997212,0.6998230999999998,0.6995887999999992
3843,2019-12-31 02:25:00,0.69998,0.70005,0.69984,0.69989,167,16,0,0.6998731999999985,0.6996327999999997,0.6997206666666667,0.6998215999999998,0.6995948499999993
3844,2019-12-31 02:30:00,0.69989,0.70015,0.69989,0.70004,164,16,0,0.6998975999999986,0.6996455999999998,0.6997214666666668,0.6998216999999998,0.6996025999999993
3845,2019-12-31 02:35:00,0.70006,0.70019,0.69994,0.69999,114,16,0,0.6999211999999986,0.6996573999999999,0.6997210666666667,0.6998210999999998,0.6996098499999994
3846,2019-12-31 02:40:00,0.69999,0.7002,0.69988,0.70017,181,16,0,0.6999435999999986,0.6996731999999999,0.699724,0.6998212999999999,0.6996175499999994
3847,2019-12-31 02:45:00,0.70017,0.70029,0.70014,0.70024,95,16,0,0.6999727999999986,0.6996905999999998,0.6997282666666668,0.6998224999999998,0.6996255999999994
3848,2019-12-31 02:50:00,0.70024,0.70028,0.70016,0.70024,48,17,0,0.6999923999999986,0.6997093999999998,0.6997330666666667,0.6998236999999997,0.6996319999999995
3849,2019-12-31 02:55:00,0.70024,0.70029,0.70015,0.70017,59,17,0,0.6999987999999986,0.6997249999999998,0.6997356,0.6998229999999999,0.6996383499999994
3850,2019-12-31 03:00:00,0.70017,0.70029,0.70008,0.70015,108,17,0,0.7000259999999986,0.6997429999999999,0.6997384000000001,0.6998209999999997,0.6996463999999994
3851,2019-12-31 03:05:00,0.70015,0.7003,0.70014,0.70024,112,16,0,0.7000455999999986,0.6997611999999998,0.6997424000000001,0.6998211999999997,0.6996538999999996
3852,2019-12-31 03:10:00,0.70024,0.70027,0.70017,0.70027,103,17,0,0.7000635999999986,0.6997787999999998,0.6997474666666668,0.6998215999999996,0.6996605999999995
3853,2019-12-31 03:15:00,0.70027,0.70032,0.70025,0.70029,102,18,0,0.7000823999999986,0.6997959999999999,0.6997525333333334,0.6998220999999997,0.6996679499999995
3854,2019-12-31 03:20:00,0.70029,0.70049,0.70014,0.70049,134,16,0,0.7001115999999985,0.6998158,0.69976,0.6998244999999997,0.6996766999999996
3855,2019-12-31 03:25:00,0.70049,0.70053,0.70011,0.7004,231,16,0,0.7001327999999983,0.6998342,0.6997664000000001,0.6998270999999997,0.6996857999999996
3856,2019-12-31 03:30:00,0.7004,0.70048,0.70025,0.70047,151,17,0,0.7001555999999983,0.6998522,0.6997714666666668,0.6998309999999996,0.6996960999999996
3857,2019-12-31 03:35:00,0.70047,0.7005,0.7004,0.70042,144,16,0,0.7001719999999985,0.6998696,0.6997764000000002,0.6998335999999996,0.6997054999999996
3858,2019-12-31 03:40:00,0.70042,0.70049,0.70036,0.70048,132,17,0,0.7002011999999983,0.6998891999999999,0.6997826666666669,0.6998368999999997,0.6997150499999997
3859,2019-12-31 03:45:00,0.70048,0.70053,0.70043,0.7005,112,17,0,0.7002275999999984,0.699909,0.6997894666666669,0.6998398999999997,0.6997245499999997
3860,2019-12-31 03:50:00,0.7005,0.70054,0.70037,0.70039,119,16,0,0.7002435999999983,0.6999301999999998,0.6997937333333335,0.6998414999999997,0.6997337499999996
3861,2019-12-31 03:55:00,0.7004,0.70055,0.70032,0.70046,187,17,0,0.7002603999999982,0.6999529999999998,0.6997986666666668,0.6998446999999998,0.6997425499999995
3862,2019-12-31 04:00:00,0.70047,0.70047,0.70033,0.70047,76,16,0,0.7002779999999982,0.6999755999999999,0.6998041333333335,0.6998483999999996,0.6997508499999995
3863,2019-12-31 04:05:00,0.70049,0.7006,0.70048,0.70058,189,16,0,0.7002891999999982,0.7000022,0.6998126666666669,0.6998530999999997,0.6997597999999995
3864,2019-12-31 04:10:00,0.70057,0.70059,0.70046,0.70049,105,17,0,0.7002947999999981,0.7000266,0.6998232000000002,0.6998577999999998,0.6997677499999995
3865,2019-12-31 04:15:00,0.70049,0.7006,0.70047,0.7006,89,17,0,0.7003051999999981,0.7000534,0.6998352000000003,0.6998644999999998,0.6997759999999995
3866,2019-12-31 04:20:00,0.7006,0.7006,0.70037,0.70048,131,17,0,0.7003163999999981,0.7000744,0.6998478666666669,0.6998698999999998,0.6997825999999995
3867,2019-12-31 04:25:00,0.70048,0.70049,0.70042,0.70048,71,17,0,0.7003359999999981,0.7000954,0.6998606666666669,0.6998748999999997,0.6997888999999995
3868,2019-12-31 04:30:00,0.70048,0.70054,0.70044,0.70045,59,18,0,0.700358399999998,0.7001158,0.6998746666666669,0.6998800999999999,0.6997943499999993
3869,2019-12-31 04:35:00,0.70046,0.7006,0.70042,0.70057,118,18,0,0.700379599999998,0.7001385999999999,0.6998902666666669,0.6998859999999999,0.6997996499999993
3870,2019-12-31 04:40:00,0.70059,0.70063,0.70052,0.70054,86,18,0,0.700401599999998,0.7001613999999999,0.6999054666666669,0.6998912,0.6998051499999992
3871,2019-12-31 04:45:00,0.70054,0.70054,0.70032,0.70035,91,16,0,0.700408799999998,0.7001761999999999,0.6999184000000003,0.6998951999999999,0.6998095499999992
3872,2019-12-31 04:50:00,0.70035,0.70036,0.70029,0.70029,70,16,0,0.700410799999998,0.7001918,0.6999306666666669,0.6998988999999999,0.6998139499999992
3873,2019-12-31 04:55:00,0.70029,0.70036,0.70015,0.70035,59,17,0,0.7004151999999979,0.7002038,0.6999446666666669,0.6999036,0.6998186499999991
3874,2019-12-31 05:00:00,0.70035,0.70035,0.69999,0.70006,122,16,0,0.700410799999998,0.7002048000000001,0.6999536000000003,0.6999043999999999,0.6998219499999991
3875,2019-12-31 05:05:00,0.70006,0.70011,0.69995,0.69998,51,18,0,0.7004039999999979,0.7002150000000001,0.6999633333333335,0.6999047999999999,0.6998243499999992
3876,2019-12-31 05:10:00,0.69998,0.70022,0.69998,0.70016,106,16,0,0.7004007999999979,0.7002232,0.6999744000000001,0.699907,0.6998280999999993
3877,2019-12-31 05:15:00,0.70016,0.70029,0.70013,0.70015,104,16,0,0.7003959999999979,0.7002298,0.6999845333333334,0.6999095999999999,0.6998326499999993
3878,2019-12-31 05:20:00,0.70015,0.70023,0.70005,0.70005,78,17,0,0.700386399999998,0.7002343999999999,0.6999928000000001,0.6999109999999998,0.6998367499999993
3879,2019-12-31 05:25:00,0.70005,0.70029,0.69999,0.70026,69,16,0,0.700377199999998,0.7002444,0.7000029333333334,0.6999143,0.6998415499999993
3880,2019-12-31 05:30:00,0.70026,0.70029,0.70021,0.70025,61,17,0,0.7003711999999982,0.700252,0.7000132,0.6999175999999998,0.6998460999999994
3881,2019-12-31 05:35:00,0.70025,0.70032,0.70025,0.70028,47,19,0,0.7003635999999982,0.7002596,0.7000226666666667,0.6999194999999999,0.6998505499999993
3882,2019-12-31 05:40:00,0.70028,0.70041,0.70028,0.7004,75,18,0,0.7003627999999981,0.7002674,0.700034,0.6999229999999999,0.6998554999999993
3883,2019-12-31 05:45:00,0.7004,0.70043,0.70032,0.70034,175,18,0,0.7003571999999981,0.7002792,0.7000451999999999,0.6999262999999998,0.6998592999999994
3884,2019-12-31 05:50:00,0.70034,0.70035,0.70026,0.70029,47,17,0,0.700348799999998,0.7002881999999999,0.7000556,0.6999292999999998,0.6998627999999993
3885,2019-12-31 05:55:00,0.70029,0.70029,0.70021,0.70021,16,18,0,0.700341599999998,0.7002925999999999,0.7000673333333333,0.6999306999999998,0.6998658499999993
3886,2019-12-31 06:00:00,0.70021,0.70022,0.70011,0.70012,63,17,0,0.700327999999998,0.7002941999999999,0.700078,0.6999309999999997,0.6998680499999993
3887,2019-12-31 06:05:00,0.70012,0.70017,0.70012,0.70015,55,18,0,0.700315199999998,0.7002965999999999,0.7000888,0.6999318999999997,0.6998706499999993
3888,2019-12-31 06:10:00,0.70015,0.70025,0.70015,0.7002,68,18,0,0.700299999999998,0.7002946,0.7001014666666666,0.6999344999999997,0.6998736999999993
3889,2019-12-31 06:15:00,0.70019,0.70036,0.70019,0.70033,67,16,0,0.7002935999999981,0.7002942,0.7001156000000001,0.6999407999999997,0.6998769499999993
3890,2019-12-31 06:20:00,0.70036,0.70039,0.70033,0.70037,45,17,0,0.700284399999998,0.7002948000000001,0.7001304,0.6999474999999998,0.6998803499999993
3891,2019-12-31 06:25:00,0.70037,0.70037,0.70028,0.70033,31,18,0,0.7002783999999981,0.7002974000000001,0.7001424,0.6999554999999998,0.6998834999999992
3892,2019-12-31 06:30:00,0.70033,0.70044,0.70033,0.70044,28,16,0,0.7002767999999981,0.7003064000000001,0.7001558666666667,0.6999646999999998,0.6998873999999993
3893,2019-12-31 06:35:00,0.70044,0.70052,0.70042,0.70049,49,16,0,0.7002783999999981,0.7003184,0.7001700000000001,0.6999755999999998,0.6998920499999993
3894,2019-12-31 06:40:00,0.70049,0.70051,0.70038,0.70044,45,17,0,0.7002731999999982,0.7003264,0.7001834666666668,0.6999859999999998,0.6998968499999992
3895,2019-12-31 06:45:00,0.70044,0.70054,0.70042,0.70054,35,16,0,0.7002731999999982,0.7003374,0.7001986666666667,0.6999973999999999,0.6999020999999992
3896,2019-12-31 06:50:00,0.70054,0.70054,0.70046,0.7005,184,17,0,0.7002791999999982,0.7003439999999999,0.7002105333333334,0.7000085999999999,0.6999072499999993
3897,2019-12-31 06:55:00,0.7005,0.70052,0.70042,0.70042,79,18,0,0.7002843999999984,0.7003476,0.7002226666666668,0.7000190999999998,0.6999115499999994
3898,2019-12-31 07:00:00,0.70042,0.70045,0.7004,0.70042,45,17,0,0.7002871999999983,0.7003512,0.7002316000000001,0.7000302999999998,0.6999157999999994
3899,2019-12-31 07:05:00,0.70042,0.70049,0.70032,0.70032,71,16,0,0.7002975999999984,0.7003541999999999,0.7002357333333334,0.7000395999999999,0.6999199499999995
3900,2019-12-31 07:10:00,0.70032,0.70032,0.7002,0.70027,44,17,0,0.7003091999999984,0.7003565999999999,0.7002464000000002,0.7000497999999999,0.6999232999999994
3901,2019-12-31 07:15:00,0.70027,0.70033,0.70026,0.70031,29,17,0,0.7003151999999985,0.7003579999999999,0.7002538666666668,0.7000595999999999,0.6999268499999993
3902,2019-12-31 07:20:00,0.70031,0.70045,0.70025,0.7004,77,17,0,0.7003251999999983,0.7003605999999999,0.7002616000000002,0.7000696999999999,0.6999307499999994
3903,2019-12-31 07:25:00,0.7004,0.70047,0.70039,0.7004,35,17,0,0.7003391999999983,0.7003628,0.7002693333333334,0.7000793999999999,0.6999357999999993
3904,2019-12-31 07:30:00,0.7004,0.70043,0.70026,0.7004,52,16,0,0.7003447999999982,0.7003609999999999,0.7002778666666668,0.7000883999999999,0.6999408999999994
3905,2019-12-31 07:35:00,0.7004,0.70047,0.70036,0.70046,23,18,0,0.7003531999999981,0.7003621999999998,0.7002857333333335,0.7000982,0.6999471999999994
3906,2019-12-31 07:40:00,0.70046,0.70049,0.70046,0.70049,7,18,0,0.7003615999999981,0.7003625999999998,0.7002936000000003,0.7001074000000002,0.6999528999999994
3907,2019-12-31 07:45:00,0.70049,0.70059,0.70048,0.70058,47,18,0,0.7003687999999981,0.7003657999999998,0.7003012000000003,0.7001177000000002,0.6999579999999994
3908,2019-12-31 07:50:00,0.70058,0.70059,0.70047,0.70047,69,16,0,0.700373999999998,0.7003655999999999,0.7003108000000003,0.7001274000000001,0.6999625999999995
3909,2019-12-31 07:55:00,0.70047,0.70061,0.70047,0.70058,101,16,0,0.700385599999998,0.7003672000000001,0.700320666666667,0.7001381000000001,0.6999677499999996
3910,2019-12-31 08:00:00,0.70058,0.70075,0.70049,0.7007,120,16,0,0.7004051999999982,0.7003734,0.7003301333333336,0.7001518,0.6999732499999997
